Time (s),Normal Strain,Shear Strain
0,0,0
0.00400200100050025,2.4516519564108954e-05,3.771772240632147e-05
0.0080040020010005,4.903207028941111e-05,7.543395429140171e-05
0.012006003001500749,7.354568337538604e-05,0.00011314720519290162
0.016008004002001,9.805639009808458e-05,0.00015085598476628399
0.02001000500250125,0.0001225632218484106,0.00018855880284370863
0.024012006003001497,0.0001470652101703983,0.0002262541694929205
0.028014007003501748,0.00017156138679948364,0.0002639405950761287
0.032016008004002,0.00019605078370076771,0.0003016165903088734
0.03601800900450225,0.00022053243310727152,0.0003392806663188793
0.0400200100050025,0.00024500536755818014,0.00037693133470489255
0.04402201100550275,0.0002694686199370742,0.00041456710759549877
0.048024012006002995,0.00029392122351014875,0.0004521864977079212
0.052026013006503245,0.00031836221196441606,0.0004897880184067939
0.056028014007003496,0.00034279061944589236,0.0005273701837629113
0.06003001500750375,0.0003672054805977659,0.0005649315086119476
0.064032016008004,0.0003916058305985464,0.0006024705086131484
0.06803401700850424,0.000415990705200192,0.0006399857003079877
0.0720360180090045,0.0004403591407662148,0.000677475601178792
0.07603801900950474,0.000464710174309761,0.0007149387297073245
0.080040020010005,0.0004890428435316665,0.0007523736054333331
0.08404202101050524,0.0005133561868584848,0.0007897787490130536
0.0880440220110055,0.0005376492434804862,0.0008271526822776712
0.09204602301150575,0.0005619210533896265,0.0008644939282917332
0.09604802401200599,0.0005861706574174853,0.0009018010114115159
0.10005002501250625,0.0006103970972731692,0.0009390724573433372
0.10405202601300649,0.000634599415581182,0.0009763067932018185
0.10805402701350675,0.0006587766559192578,0.001013502547568089
0.11205602801400699,0.0006829278628561573,0.0010506582505479345
0.11605802901450725,0.0007070520819894231,0.0010877724338298818
0.1200600300150075,0.0007311483599830964,0.0011248436307432254
0.12406203101550775,0.0007552157446053913,0.0011618703763159866
0.128064032016008,0.0007792532847663235,0.0011988512073328053
0.13206603301650824,0.0008032600305552963,0.0012357846623927637
0.13606803401700848,0.0008272350332786388,0.0012726692819671366
0.14007003501750875,0.0008511773454970962,0.0013095036084570712
0.144072036018009,0.0008750860210632698,0.0013462861862511843
0.14807403701850924,0.0008989601151590077,0.0013830155617830888
0.15207603801900949,0.0009227986843327415,0.0014196902835888331
0.15607803901950976,0.0009466007865367693,0.0014563089023642607
0.16008004002001,0.0009703654811644834,0.0014928699710222823
0.16408204102051024,0.000994091829087541,0.0015293720447500632
0.1680840420210105,0.0010177788926929766,0.001565813681066118
0.17208604302151073,0.001041425735920255,0.0016021934398773154
0.176088044022011,0.00106503142429826,0.001638509883535785
0.18009004502251125,0.0010885950249822263,0.0016747615768957329
0.1840920460230115,0.0011121156067906,0.001710947087370154
0.18809404702351173,0.001135592240241839,0.0017470649849874447
0.19209604802401198,0.0011590239975911435,0.001783113842447913
0.19609804902451225,0.0011824099528671176,0.0018190922351801811
0.2001000500250125,0.0012057491819083635,0.0018549987413974823
0.20410205102551274,0.0012290407624,0.0018908319421538462
0.20810405202601298,0.001252283773910112,0.0019265904214001727
0.21210605302651325,0.0012754772979261244,0.0019622727660401915
0.2161080540270135,0.0012986204178910968,0.0019978775659863033
0.22011005502751374,0.001321712219239948,0.002033403414215305
0.22411205602801398,0.0013447517894355937,0.0020688489068239903
0.22811405702851423,0.0013677382180050102,0.002104212643084631
0.2321160580290145,0.001390670596575214,0.0021394932255003295
0.23611805902951474,0.0014135480189091576,0.0021746892598602423
0.240120060030015,0.001436369580941544,0.002209799355294683
0.24412206103051523,0.0014591343808145517,0.0022448221243300797
0.2481240620310155,0.0014818415189134738,0.002279756182943806
0.25212606303151575,0.0015044900979022705,0.002314600150618878
0.256128064032016,0.0015270792227590289,0.002349352650398506
0.26013006503251623,0.0015496080008113317,0.0023840123089405104
0.2641320660330165,0.001572075541771535,0.0024185777565715926
0.2681340670335167,0.0015944809577719495,0.002453047627341461
0.27213606803401696,0.0016168233633999274,0.0024874205590768115
0.27613806903451726,0.0016391018757328517,0.002521695193435157
0.2801400700350175,0.0016613156143730277,0.0025558701759585043
0.28414207103551775,0.0016834637014824744,0.002589944156126884
0.288144072036018,0.0017055452618176137,0.0026239157874117136
0.29214607303651824,0.001727559422763861,0.0026577837273290173
0.2961480740370185,0.0017495053143701048,0.002691546637492469
0.3001500750375187,0.0017713820693830884,0.00272520318366629
0.30415207603801897,0.0017931888232816807,0.0027587520358179707
0.3081540770385192,0.0018149247143110408,0.0027921918681708324
