Time (s),Normal Strain,Shear Strain
0,0,0
0.001,3.455729181057423e-05,0
0.002,6.911321935843933e-05,0
0.003,0.00010366641843474496,0
0.004,0.00013821552493835612,0
0.005,0.00017275917492970563,0
0.006,0.00020729600468463995,0
0.007,0.00024182465074825695,0
0.008,0.00027634374998873254,0
0.009000000000000001,0.0003108519396511349,0
0.01,0.00034534785741122354,0
0.011,0.00037983014142923177,0
0.012,0.00041429743040362994,0
0.013000000000000001,0.0004487483636248666,0
0.014,0.00048318158102908737,0
0.015,0.0005175957232518287,0
0.016,0.0005519894316816818,0
0.017,0.0005863613485139296,0
0.018000000000000002,0.0006207101168041494,0
0.019,0.0006550343805217835,0
0.02,0.0006893327846036733,0
0.021,0.0007236039750075537,0
0.022,0.0007578465987655092,0
0.023,0.0007920593040373869,0
0.024,0.0008262407401641638,0
0.025,0.0008603895577212697,0
0.026000000000000002,0.00089450440857186,0
0.027,0.0009285839459200363,0
0.028,0.0009626268243640183,0
0.029,0.0009966316999492557,0
0.03,0.0010305972302214854,0
0.031,0.0010645220742797313,0
0.032,0.0010984048928292388,0
0.033,0.0011322443482343473,0
0.034,0.0011660391045713006,0
0.035,0.0011997878276809844,0
0.036000000000000004,0.0012334891852215967,0
0.037,0.0012671418467212483,0
0.038,0.0013007444836304859,0
0.039,0.0013342957693747409,0
0.04,0.0013677943794067017,0
0.041,0.001401238991258602,0
0.042,0.0014346282845944334,0
0.043000000000000003,0.0014679609412620658,0
0.044,0.0015012356453452886,0
0.045,0.001534451083215761,0
0.046,0.0015676059435848688,0
0.047,0.0016006989175554954,0
0.048,0.0016337286986736923,0
0.049,0.0016666939829802568,0
0.05,0.0016995934690622108,0
0.051000000000000004,0.0017324258581041764,0
0.052000000000000005,0.0017651898539396526,0
0.053,0.0017978841631021837,0
0.054,0.0018305074948764266,0
0.055,0.0018630585613491027,0
0.056,0.0018955360774598436,0
0.057,0.0019279387610519247,0
0.058,0.001960265332922879,0
0.059000000000000004,0.0019925145168750015,0
0.06,0.002024685039765729,0
0.061,0.002056775631557902,0
0.062,0.002088785025369906,0
0.063,0.002120711957525681,0
0.064,0.0021525551676046134,0
0.065,0.002184313398491293,0
0.066,0.0022159853964251446,0
0.067,0.0022475699110499196,0
0.068,0.002279065695463063,0
0.069,0.002310471506264934,0
0.07,0.0023417861036079,0
0.07100000000000001,0.0023730082512452744,0
0.07200000000000001,0.002404136716580131,0
0.073,0.0024351702707139577,0
0.074,0.002466107688495177,0
0.075,0.002496947748567507,0
0.076,0.002527689233418183,0
0.077,0.0025583309294260207,0
0.078,0.0025888716269093287,0
0.079,0.0026193101201736646,0
0.08,0.002649645207559434,0
0.081,0.002679875691489327,0
0.082,0.002710000378515603,0
0.083,0.002740018079367199,0
0.084,0.0027699276089966844,0
0.085,0.0027997277866270423,0
0.08600000000000001,0.0028294174357982853,0
0.08700000000000001,0.0028589953844139018,0
0.088,0.002888460464787125,0
0.089,0.0029178115136870367,0
0.09,0.002947047372384481,0
0.091,0.002976166886697816,0
0.092,0.0030051689070384794,0
0.093,0.0030340522884563653,0
0.094,0.0030628158906850335,0
0.095,0.0030914585781867173,0
0.096,0.00311997922019716,0
0.097,0.003148376690770249,0
0.098,0.003176649868822471,0
0.099,0.003204797638177168,0
0.1,0.0032328188876086014,0
0.101,0.0032607125108858256,0
0.10200000000000001,0.0032884774068163533,0
0.10300000000000001,0.0033161124792896357,0
0.10400000000000001,0.0033436166373203295,0
0.105,0.00337098879509137,0
0.106,0.0033982278719968378,0
0.107,0.003425332792684618,0
0.108,0.0034523024870988517,0
0.109,0.003479135890522184,0
0.11,0.003505831943617793,0
0.111,0.0035323895924712135,0
0.112,0.003558807788631943,0
0.113,0.0035850854891548325,0
0.114,0.00361122165664126,0
0.115,0.003637215259280085,0
0.116,0.003663065270888384,0
0.117,0.00368877067095196,0
0.11800000000000001,0.0037143304446656342,0
0.11900000000000001,0.0037397435829733057,0
0.12,0.003765009082607787,0
0.121,0.0037901259461304163,0
0.122,0.003815093181970427,0
0.123,0.0038399098044641,0
0.124,0.0038645748338936702,0
0.125,0.0038890872965260115,0
0.126,0.0039134462246510696,0
0.127,0.003937650656620072,0
0.128,0.003961699636883488,0
0.129,0.003985592216028757,0
0.13,0.004009327450817764,0
0.131,0.00403290440422408,0
0.132,0.004056322145469957,0
0.133,0.004079579750063066,0
0.134,0.004102676299833002,0
0.135,0.004125610882967528,0
0.136,0.0041483825940485716,0
0.137,0.00417099053408797,0
0.138,0.004193433810562964,0
0.139,0.004215711537451424,0
0.14,0.004237822835266841,0
0.14100000000000001,0.004259766831093036,0
0.14200000000000002,0.004281542658618629,0
0.14300000000000002,0.004303149458171235,0
0.14400000000000002,0.0043245863767514044,0
0.145,0.004345852568066297,0
0.146,0.004366947192563094,0
0.147,0.004387869417462141,0
0.148,0.004408618416789821,0
0.149,0.004429193371411171,0
0.15,0.004449593469062211,0
0.151,0.004469817904382016,0
0.152,0.004489865878944512,0
0.153,0.004509736601289988,0
0.154,0.004529429286956351,0
0.155,0.00454894315851009,0
0.156,0.004568277445576969,0
0.157,0.0045874313848724415,0
