Time (s),Normal Strain,Shear Strain
0,0,0.0087
0.001,3.141571982779476e-05,0.008699828269448392
0.002,6.283019941676304e-05,0.008699313084573201
0.003,9.424219857704088e-05,0.008698454465713039
0.004,0.0001256504772166874,0.008697252446764711
0.005,0.0001570537953906415,0.008695707075181865
0.006,0.00018845091334967272,0.008693818411973128
0.007,0.00021984059158932452,0.008691586531699685
0.008,0.0002512215908988478,0.008689011522472352
0.009000000000000001,0.00028259267241012267,0.008686093485948083
0.01,0.0003139525976465669,0.008682832537325963
0.011,0.00034530012857202894,0.00867922880534266
0.012,0.0003766340276396636,0.008675282432267341
0.013000000000000001,0.00040795305784078784,0.008670993573896058
0.014,0.00043925598275371586,0.008666362399545598
0.015,0.0004705415665925716,0.008661389092046794
0.016,0.0005018085742560745,0.008656073847737311
0.017,0.0005330557713762997,0.00865041687645389
0.018000000000000002,0.0005642819243674086,0.008644418401524072
0.019,0.0005954858004743488,0.008638078659757376
0.02,0.0006266661678215213,0.008631397901435954
0.021,0.0006578217954614125,0.008624376390304707
0.022,0.0006889514534231903,0.008617014403560865
0.023,0.0007200539127612608,0.008609312231843063
0.024,0.0007511279456037854,0.00860127017921985
0.025,0.0007821723252011543,0.008592888563177697
0.026000000000000002,0.0008131858259744182,0.00858416771460845
0.027,0.0008441672235636694,0.008575107977796282
0.028,0.0008751152948763804,0.008565709710404087
0.029,0.0009060288181356869,0.008555973283459369
0.03,0.0009369065729286232,0.00854589908133959
0.031,0.0009677473402543013,0.008535487501757007
0.032,0.0009985499025720354,0.008524738955742949
0.033,0.0010293130438494068,0.008513653867631608
0.034,0.0010600355496102735,0.008502232675043284
0.035,0.0010907162069827131,0.008490475828867102
0.036000000000000004,0.0011213538047469061,0.008478383793243222
0.037,0.001151947133382953,0.008465957045544502
0.038,0.0011824949851186235,0.008453196076357665
0.039,0.0012129961539770373,0.008440101389463921
0.04,0.0012434494358242742,0.008426673501819092
0.041,0.001273853628416911,0.008412912943533185
0.042,0.001304207531449485,0.008398820257849484
0.043000000000000003,0.001334509946601878,0.008384396001123087
0.044,0.001364759677586626,0.008369640742798948
0.045,0.0013949555301961463,0.008354555065389405
0.046,0.0014250963123498808,0.00833913956445117
0.047,0.0014551808341413594,0.008323394848561826
0.048,0.001485207907885175,0.008307321539295795
0.049,0.00151517634816387,0.008290920271199804
0.05,0.0015450849718747373,0.008274191691767838
0.051000000000000004,0.0015749325982765243,0.008257136461415564
0.052000000000000005,0.001604718049036048,0.008239755253454275
0.053,0.0016344401482747126,0.008222048754064303
0.054,0.0016640977226149334,0.008204017662267922
0.055,0.0016936896012264572,0.008185662689901762
0.056,0.0017232146158725854,0.008166984561588705
0.057,0.0017526716009562955,0.008147984014709272
0.058,0.0017820593935662537,0.008128661799372524
0.059000000000000004,0.0018113768335227287,0.008109018678386435
0.06,0.00184062276342339,0.008089055427227787
0.061,0.0018697960286890023,0.008068772834011553
0.062,0.0018988954776090056,0.008048171699459785
0.063,0.001927919961386983,0.008027252836869997
0.064,0.0019568683341860123,0.008006017072083071
0.065,0.001985739453173903,0.007984465243450636
0.066,0.0020145321785683136,0.007962598201801983
0.067,0.0020432453736817452,0.007940416810410474
0.068,0.0020718779049664206,0.007917921944959461
0.069,0.0021004286420590315,0.007895114493507716
0.07,0.0021288964578253635,0.00787199535645437
0.07100000000000001,0.002157280228404795,0.007848565446503362
0.07200000000000001,0.0021855788332546646,0.007824825688627426
0.073,0.002213791155194507,0.007800777020031552
0.074,0.0022419160804501613,0.007776420390115994
0.075,0.0022699524986977337,0.007751756760438799
0.076,0.0022978993031074393,0.007726787104677836
0.077,0.0023257553903872916,0.007701512408592359
0.078,0.0023535196608266626,0.007675933669984092
0.079,0.002381191018339695,0.007650051898657838
