Time (s),Normal Strain,Shear Strain
0.0,0.0,0.0
0.010005,4.5e-05,7.7e-05
0.02001,8.9e-05,0.000153
0.030015,0.000134,0.00023
0.04002,0.000179,0.000307
0.050025,0.000223,0.000383
0.06003,0.000268,0.00046
0.070035,0.000312,0.000537
0.08004,0.000357,0.000613
0.090045,0.000401,0.00069
0.10005,0.000446,0.000766
0.110055,0.000491,0.000843
0.12006,0.000535,0.000919
0.130065,0.00058,0.000996
0.14007,0.000624,0.001072
0.150075,0.000669,0.001149
0.16008,0.000713,0.001225
0.170085,0.000757,0.001301
0.18009,0.000802,0.001378
0.190095,0.000846,0.001454
0.2001,0.00089,0.00153
0.210105,0.000935,0.001606
0.22011,0.000979,0.001682
0.230115,0.001023,0.001758
0.24012,0.001067,0.001834
0.250125,0.001111,0.001909
0.26013,0.001155,0.001985
0.270135,0.001199,0.002061
0.28014,0.001243,0.002136
0.290145,0.001287,0.002212
0.30015,0.001331,0.002287
0.310155,0.001375,0.002362
0.32016,0.001419,0.002438
0.330165,0.001462,0.002513
0.34017,0.001506,0.002588
0.350175,0.00155,0.002663
0.36018,0.001593,0.002737
0.370185,0.001637,0.002812
0.38019,0.00168,0.002887
0.390195,0.001723,0.002961
0.4002,0.001767,0.003036
0.410205,0.00181,0.00311
0.42021,0.001853,0.003184
0.430215,0.001896,0.003258
0.44022,0.001939,0.003332
0.450225,0.001982,0.003405
0.46023,0.002025,0.003479
0.470235,0.002067,0.003552
0.48024,0.00211,0.003626
0.490245,0.002153,0.003699
0.50025,0.002195,0.003772
0.510255,0.002237,0.003845
0.52026,0.00228,0.003917
0.530265,0.002322,0.00399
0.54027,0.002364,0.004062
0.550275,0.002406,0.004135
0.56028,0.002448,0.004207
0.570285,0.00249,0.004279
0.58029,0.002532,0.00435
0.590295,0.002573,0.004422
0.6003,0.002615,0.004493
0.610305,0.002656,0.004564
0.62031,0.002698,0.004636
0.630315,0.002739,0.004706
0.64032,0.00278,0.004777
0.650325,0.002821,0.004847
0.66033,0.002862,0.004918
0.670335,0.002903,0.004988
0.68034,0.002943,0.005058
0.690345,0.002984,0.005127
0.70035,0.003024,0.005197
0.710355,0.003065,0.005266
0.72036,0.003105,0.005335
0.730365,0.003145,0.005404
0.74037,0.003185,0.005473
0.750375,0.003225,0.005541
0.76038,0.003265,0.005609
0.770385,0.003304,0.005677
0.78039,0.003344,0.005745
0.790395,0.003383,0.005813
0.8004,0.003422,0.00588
0.810405,0.003461,0.005947
0.82041,0.0035,0.006014
0.830415,0.003539,0.006081
0.84042,0.003577,0.006147
0.850425,0.003616,0.006213
0.86043,0.003654,0.006279
0.870435,0.003692,0.006345
0.88044,0.00373,0.00641
0.890445,0.003768,0.006475
0.90045,0.003806,0.00654
0.910455,0.003844,0.006605
0.92046,0.003881,0.006669
0.930465,0.003918,0.006733
0.94047,0.003956,0.006797
0.950475,0.003993,0.00686
0.96048,0.004029,0.006924
0.970485,0.004066,0.006987
0.98049,0.004103,0.007049
