Time (s),Normal Strain,Shear Strain
0,0,0
0.010005002501250625,2.659099429645664e-05,4.4884089663522544e-05
0.02001000500250125,5.318093777543821e-05,8.976640560676804e-05
0.030015007503751877,7.976877966099566e-05,0.00013464517417955294
0.0400200100050025,0.00010635346926023022,0.00017951862187187792
0.05002501250625312,0.0001329339560048146,0.00022438497538401327
0.060030015007503754,0.00015950918949250898,0.00026924246169657544
0.07003501750875438,0.00018607811952867076,0.00031408930814059315
0.080040020010005,0.00021263969616775578,0.0003589237424675593
0.09004502251125562,0.00023919286975480992,0.00040374399291946635
0.10005002501250625,0.00026573659096694924,0.00044854828829882205
0.11005502751375687,0.00029226981085482665,0.0004933348580386435
0.12006003001500751,0.00031879148088408447,0.0005381019322724263
0.13006503251625812,0.0003453005529767898,0.0005828477419040849
0.14007003501750875,0.0003717959795528525,0.0006275705186778645
0.15007503751875936,0.00039827671357142307,0.0006722684952482175
0.16008004002001,0.0004247417085722696,0.0007169399052496465
0.17008504252126064,0.00045118991871713146,0.0007615829833665055
0.18009004502251125,0.0004776202988310484,0.0008061959654027624
0.19009504752376188,0.000504031804443664,0.0008507770883517163
0.2001000500250125,0.0005304233918304998,0.0008953245904656663
0.21010505252626313,0.000556794018054203,0.000939836711325534
0.22011005502751374,0.0005831426410057582,0.0009843116919104286
0.23011505752876438,0.000609468219445672,0.0010287477746671624
0.24012006003001501,0.0006357697130451188,0.001073143203579704
0.25012506253126565,0.0006620460824270529,0.0011174962242385714
0.26013006503251623,0.0006882962892072822,0.001161805083910164
0.27013506753376687,0.0007145192960355029,0.001206068031606026
0.2801400700350175,0.0007407140666362938,0.0012502833181520419
0.29014507253626814,0.0007668795658500666,0.001294449196257559
0.3001500750375187,0.0007930147596739739,0.0013385639205844382
0.31015507753876936,0.0008191186153027706,0.001382625747816024
0.32016008004002,0.0008451901011696279,0.0014266329367260385
0.33016508254127064,0.0008712281869868986,0.0014705837482473889
0.3401700850425213,0.0008972318437868317,0.001514476445540893
0.35017508754377186,0.0009232000439622351,0.0015583092940639144
0.3601800900450225,0.000949131761307085,0.0016020805616389093
0.37018509254627313,0.0009750259710570778,0.0016457885185218756
0.38019009504752377,0.0010008816499301274,0.0016894314374707115
0.39019509754877435,0.0010266977761668036,0.00173300759381347
0.400200100050025,0.001052473329570709,0.0017765152655165157
0.4102051025512756,0.0010782072915487945,0.001819952733252575
0.42021010505252626,0.0011038986451516136,0.0018633182804686807
0.4302151075537769,0.0011295463751135077,0.0019066101934540056
0.4402201100550275,0.0011551494678927283,0.0019498267614075839
0.4502251125562781,0.0011807069117114918,0.001992966276505922
0.46023011505752875,0.0012062176965959587,0.0020360270339704833
0.4702351175587794,0.0012316808144161489,0.0020790073321350594
0.48024012006003003,0.001257095258925779,0.002121905472513017
0.4902451225612806,0.0012824600258020276,0.002164719759864415
0.5002501250625313,0.0013077741126852253,0.002207448502263004
0.5102551275637819,0.0013330365192184617,0.0022500900111630767
0.5202601300650325,0.001358246247087122,0.002292642601466206
0.5302651325662832,0.001383402300058335,0.0023351045915878275
0.5402701350675337,0.0014085036840203438,0.0023774743035237006
0.5502751375687843,0.0014335494070217899,0.0024197500629162126
0.560280140070035,0.0014585384793109131,0.0024619301991205484
0.5702851425712856,0.0014834699133746648,0.0025040130452707106
0.5802901450725363,0.0015083427239777323,0.002545996938345392
0.5902951475737869,0.0015331559282014712,0.002587880219233689
0.6003001500750375,0.0015579085454827518,0.002629661232800673
0.6103051525762881,0.0015825995976527065,0.002671338327952795
0.6203101550775387,0.0016072281089753832,0.002712909857703129
0.6303151575787894,0.0016317931061863092,0.002754374179236465
0.64032016008004,0.0016562936185309468,0.0027957296539742223
0.6503251625812906,0.00168072867780306,0.0028369746476392074
0.6603301650825413,0.001705097318382973,0.0028781075303201953
0.6703351675837919,0.0017293985772757303,0.002919126676536339
0.6803401700850426,0.0017536314941491524,0.0029600304653014057
0.6903451725862931,0.0017777951113717855,0.0030008172801878363
0.7003501750875437,0.0018018884740507452,0.0030414855093906196
0.7103551775887944,0.0018259106300694532,0.0030820335457909915
0.720360180090045,0.0018498606301252582,0.003122459787019939
0.7303651825912957,0.0018737375277669574,0.0031627626355215303
0.7403701850925463,0.0018975403794321906,0.003202940498616038
0.7503751875937968,0.0019212682444847348,0.0032429917885628853
0.7603801900950475,0.0019449201852516696,0.003282914922623385
0.7703851925962981,0.001968495267060437,0.00332270832312329
0.7803901950975487,0.0019919925582757743,0.0033623704175151366
0.7903951975987994,0.0020154111303365327,0.0034018996384403886
0.80040020010005,0.0020387500577923705,0.003441294423791377
0.8104052026013007,0.0020620084183403248,0.0034805532167730305
0.8204102051025512,0.0020851852928612594,0.0035196744659643947
0.8304152076038018,0.002108279765456186,0.0035586566253799448
0.8404202101050525,0.0021312909234824603,0.003597498154530677
0.8504252126063031,0.0021542178575898433,0.003636197518484983
0.8604302151075538,0.0021770596617564433,0.003674753187929315
0.8704352176088044,0.0021998154333245116,0.003713163639228608
0.880440220110055,0.002222484273036123,0.003751427354486505
0.8904452226113057,0.002245065285068704,0.0037895428216053297
0.9004502251125562,0.0022675575770704386,0.0038275085343458465
0.9104552276138069,0.002289960260195532,0.003865322992386784
0.9204602301150575,0.0023122724491393323,0.0039029847013841205
0.9304652326163081,0.0023344932621733204,0.003940492173030143
0.9404702351175588,0.0023566218211799497,0.003977843925112255
0.9504752376188094,0.002378657251687351,0.004015038481571556
0.9604802401200601,0.0024005986829038874,0.004052074372561171
0.9704852426213106,0.002422445247752567,0.004088950134504332
0.9804902451225612,0.0024441960829053064,0.004125664310152219
0.9904952476238119,0.002465850328817052,0.004162215448641548
1.0005002501250626,0.0024874071297597404,0.0041986021055519015
1.0105052526263132,0.0025088656338561194,0.004234822842962812
1.0205102551275638,0.0025302249931134137,0.004270876229510584
1.0305152576288144,0.0025514843634568307,0.004306760840444863
1.040520260130065,0.0025726429047629217,0.004342475257684931
1.0505252626313157,0.0025936997808927776,0.004378018069875752
1.0605302651325663,0.0026146541597250723,0.004413387872443738
1.070535267633817,0.0026355052131889494,0.004448583267652268
1.0805402701350675,0.002656252117296741,0.004483602864656909
1.090545272636318,0.002676894052176533,0.004518445279560389
1.1005502751375686,0.0026974302021045646,0.004553109135467279
1.1105552776388194,0.002717859755537463,0.004587593062538412
1.12056028014007,0.0027381819051443108,0.004621895698045006
1.1305652826413206,0.002758395847838558,0.004656015686422529
1.1405702851425712,0.0027785007848097486,0.004689951679324256
1.1505752876438218,0.0027984959215550964,0.004723702335674559
1.1605802901450726,0.0028183804679108755,0.004757266321721902
1.1705852926463232,0.002838153638083649,0.004790642311091548
1.1805902951475737,0.0028578146506813215,0.004823828984837975
1.1905952976488243,0.0028773627287440174,0.004856825031496994
1.200600300150075,0.002896797099774786,0.004889629147137581
1.2106053026513257,0.0029161169957701264,0.0049222400354134044
1.2206103051525763,0.002935321653250339,0.0049546564076140475
1.2306153076538269,0.0029544103132896973,0.004986876982715942
1.2406203101550775,0.0029733822215464367,0.005018900487432992
1.250625312656328,0.0029922366282925665,0.005050725656266884
1.2606303151575788,0.0030109727884434973,0.005082351231557108
1.2706353176588294,0.0030295899615874816,0.0051137759635306425
1.28064032016008,0.00304808741201488,0.005144998610351357
1.2906453226613306,0.0030664644087472276,0.005176017938169079
1.3006503251625812,0.003084720225566126,0.005206832721168354
1.310655327663832,0.00310285414104194,0.005237441741616891
1.3206603301650826,0.003120865438562305,0.005267843789913677
1.3306653326663331,0.0031387534063604485,0.005298037664636785
1.3406703351675837,0.0031565173375433177,0.005328022172590848
1.3506753376688343,0.0031741565301195125,0.005357796128854212
1.360680340170085,0.0031916702870270278,0.005387358356825763
1.3706853426713357,0.0032090579161607982,0.005416707688271417
1.3806903451725863,0.0032263187304000527,0.0054458429633703
1.3906953476738368,0.0032434520476354632,0.005474763030760568
1.4007003501750874,0.0032604571907961025,0.00550346674758491
1.4107053526763382,0.0032773334878762016,0.005531952979535715
1.4207103551775888,0.0032940802719617027,0.005560220600899894
1.4307153576788394,0.0033106968812566164,0.0055882684946033665
1.44072036018009,0.003327182659109175,0.005616095552255202
1.4507253626813406,0.00334353695403778,0.00564370067419143
1.4607303651825914,0.00335975911975675,0.005671082769518485
1.470735367683842,0.0033758485152018563,0.0056982407561563244
1.4807403701850925,0.0033918045045556594,0.005725173560881184
1.490745372686343,0.003407626457272636,0.005751880119367995
1.5007503751875937,0.003423313748104093,0.0057783593762324404
1.5107553776888443,0.0034388657571228793,0.005804610285072661
1.520760380190095,0.0034542818697478835,0.005830631808510612
1.5307653826913457,0.0034695614767683187,0.005856422918233048
1.5407703851925962,0.003484703974367799,0.005881982595032171
1.5507753876938468,0.003499708764148201,0.005907309828845899
1.5607803901950974,0.0035145752531533106,0.005932403618797786
1.5707853926963482,0.0035293028538922557,0.005957262973236573
1.5807903951975988,0.0035438909843627207,0.005981886909775372
1.5907953976988494,0.0035583390680739495,0.006006274455330495
1.6008004002001,0.003572646534069525,0.006030424646159906
1.6108054027013505,0.00358681281694993,0.0060543365279012995
1.6208104052026013,0.0036008373568948964,0.006078009155609824
1.630815407703852,0.0036147195996855215,0.006101441593795419
1.6408204102051025,0.003628458996726174,0.006124632916459782
1.650825412706353,0.0036420550050661697,0.0061475822071329666
1.6608304152076037,0.0036555070874212336,0.006170288558909599
1.6708354177088545,0.0036688147121947236,0.006192751074484711
1.680840420210105,0.0036819773534986474,0.006214968866189206
1.6908454227113556,0.003694994491174436,0.006236941056024933
1.7008504252126062,0.0037078656108135047,0.00625866677569939
1.7108554277138568,0.003720590203777581,0.0062801451666600295
1.7208604302151076,0.0037331677672188,0.006301375380128186
1.7308654327163582,0.003745597804099583,0.0063223565771326285
1.7408704352176088,0.003757879823212274,0.0063430879285427035
1.7508754377188593,0.003770013339198554,0.006363568615101104
1.76088044022011,0.0037819978725686177,0.006383797827456248
1.7708854427213607,0.003793832949720127,0.006403774766194257
1.7808904452226113,0.003805518102956924,0.006423498641870552
1.7908954477238619,0.0038170528705075116,0.006442968675041048
1.8009004502251125,0.0038284367965433046,0.006462184096292954
1.810905452726363,0.003839669431196642,0.006481144146275182
1.8209104552276139,0.003850750330578564,0.006499848075728356
1.8309154577288644,0.003861679056796356,0.006518295145514416
1.840920460230115,0.0038724551779708485,0.0065364846266458285
1.8509254627313656,0.0038830782682534887,0.006554415800314399
1.8609304652326162,0.003893547907843168,0.006572087957919673
1.870935467733867,0.0039038636830028106,0.006589500401096942
1.8809404702351176,0.0039140251860757215,0.006606652441744834
1.8909454727363681,0.003924032015501701,0.0066235434020525145
1.9009504752376187,0.003933883775832909,0.00664017261452647
1.9109554777388693,0.003943580077749497,0.006656539422016882
1.9209604802401201,0.003953120538074989,0.006672643177743598
1.9309654827413707,0.003962504779791424,0.006688483245321693
1.9409704852426213,0.003971732432054255,0.006704058998786614
1.9509754877438719,0.003980803130207009,0.006719369822618922
1.9609804902451224,0.00398971651579569,0.0067344151117686105
1.970985492746373,0.003998472236582951,0.006749194271679022
1.9809904952476238,0.004007069946562006,0.006763706718310335
1.9909954977488744,0.004015509305970311,0.006777951878162653
2.001000500250125,0.0040237899813029875,0.006791929188298659
2.0110055027513756,0.004031911645326,0.006805638096365871
2.0210105052526264,0.004039873977089091,0.006819078060618465
2.0310155077538767,0.004047676661938461,0.006832248549938678
2.0410205102551275,0.004055319391529207,0.006845149043857811
2.0510255127563783,0.0040628018638375046,0.00685777903257678
2.0610305152576287,0.004070123783172541,0.006870138016986273
2.0710355177588795,0.004077284860188206,0.0068822255086864745
2.08104052026013,0.004084284811894523,0.006894041030006357
2.0910455227613807,0.004091123361668831,0.006905584114022565
2.1010505252626315,0.004097800239266719,0.006916854304577866
2.111055527763882,0.004104315180832703,0.006927851156299172
2.1210605302651326,0.004110667928910655,0.006938574234615148
2.131065532766383,0.0041168582324539755,0.0069490231157733765
2.141070535267634,0.004122885846835515,0.006959197386857109
2.151075537768884,0.004128750533857241,0.0069690966458015825
2.161080540270135,0.004134452061759649,0.006978720501409903
2.1710855427713858,0.004139990205230928,0.006988068573368517
2.181090545272636,0.004145364745415856,0.006997140492262224
2.191095547773887,0.004150575469924452,0.007005935899588791
2.2011005502751373,0.004155622172840372,0.007014454447773109
2.211105552776388,0.004160504654729041,0.007022695800180933
2.221110555277639,0.004165222722645538,0.007030659631132183
2.2311155577788893,0.00416977619014222,0.007038345625913817
2.24112056028014,0.0041741648772760905,0.0070457534807922655
2.2511255627813904,0.0041783886106159076,0.007052882903025431
2.2611305652826412,0.004182447223249042,0.007059733610874269
2.271135567783892,0.004186340554788068,0.007066305333613901
2.2811405702851424,0.0041900684513771075,0.007072597811544338
2.291145572786393,0.004193630765697906,0.00707861079600072
2.3011505752876436,0.004197027356975653,0.007084344049363158
2.3111555777888944,0.004200258090984549,0.007089797345066118
2.321160580290145,0.004203322840053109,0.007094970467607375
2.3311655827913955,0.004206221483069206,0.007099863212556531
2.3411705852926463,0.004208953905484857,0.00710447538656309
2.3511755877938967,0.004211519999320752,0.007108806807364106
2.3611805902951475,0.004213919663170521,0.007112857303791374
2.3711855927963983,0.004216152802204737,0.007116626715778207
2.3811905952976486,0.0042182193281746685,0.007120114894365752
2.3911955977988995,0.004220119159415765,0.0071233217017088795
2.40120060030015,0.004221852220850885,0.007126247011081635
2.4112056028014006,0.00422341844399326,0.007128890706882239
2.4212106053026514,0.004224817766949204,0.007131252684637664
2.431215607803902,0.00422605013442056,0.007133332851007753
2.4412206103051526,0.00422711549770688,0.007135131123788918
2.451225612806403,0.004228013814707357,0.007136647431917383
2.4612306153076537,0.004228745049922484,0.007137881715471994
2.4712356178089045,0.004229309174455456,0.007138833925676584
2.481240620310155,0.004229706166013315,0.007139504024901907
2.4912456228114057,0.00422993600890783,0.007139891986667117
2.501250625312656,0.004229998694056118,0.007139997795640823
2.511255627813907,0.004229894218980999,0.007139821447641686
2.5212606303151577,0.004229622587811098,0.00713936294963859
2.531265632816408,0.004229183811280679,0.007138622319750366
2.541270635317659,0.004228577906729224,0.0071375995872450726
2.551275637818909,0.004227804898100745,0.007136294792538845
2.56128064032016,0.004226864815942839,0.007134707987194295
2.571285642821411,0.00422575769740548,0.007132839233918469
2.581290645322661,0.004224483586239553,0.007130688606560379
2.591295647823912,0.004223042532795121,0.0071282561901080755
2.6013006503251623,0.004221434594019441,0.0071255420806852965
2.611305652826413,0.004219659833454707,0.007122546385547661
2.621310655327664,0.0042177183212355465,0.0071192692230784395
2.6313156578289143,0.00421561013408624,0.007115710722783866
2.641320660330165,0.0042133353553176975,0.007111871025288027
2.6513256628314155,0.004210894074824161,0.007107750282327307
2.6613306653326663,0.004208286389079653,0.007103348656744378
2.671335667833917,0.004205512401134167,0.007098666322481784
2.6813406703351674,0.0042025722206095895,0.007093703464575051
2.6913456728364182,0.004199465963695375,0.007088460279145384
2.7013506753376686,0.004196193753143948,0.007082936973391911
2.7113556778389194,0.004192755718265857,0.007077133765583502
2.72136068034017,0.0041891519949246595,0.007071050885050134
2.7313656828414206,0.004185382725531559,0.0070646885721738365
2.7413706853426714,0.004181448059039772,0.00705804707837919
2.7513756878439217,0.004177348150938645,0.007051126666123387
2.7613806903451725,0.004173083163247508,0.007043927608885864
2.7713856928464233,0.004168653264509271,0.007036450191157491
2.7813906953476737,0.004164058629783768,0.007028694708429338
2.7913956978489245,0.004159299440640833,0.00702066146718098
2.801400700350175,0.004154375885153131,0.007012350784868405
2.8114057028514257,0.0041492881578887204,0.007003762989911457
2.8214107053526765,0.004144036459903366,0.006994898421680858
2.831415707853927,0.004138620998732597,0.006985757430484807
2.8414207103551776,0.004133041988383498,0.006976340377555123
2.851425712856428,0.00412729964932626,0.006966647635032978
2.861430715357679,0.004121394208485465,0.006956679585954187
2.8714357178589296,0.004115325899231114,0.006946436624234078
2.88144072036018,0.0041090949613694135,0.006935919154651918
2.8914457228614308,0.004102701641133292,0.006925127592834916
2.901450725362681,0.004096146191172668,0.006914062365241808
2.911455727863932,0.004089428870544476,0.006902723909145993
2.9214607303651827,0.0040825499447024165,0.006891112672618264
2.931465732866433,0.004075509685486477,0.006879229114509088
2.941470735367684,0.004068308371112179,0.006867073704430486
2.9514757378689342,0.004060946286159593,0.006854646922737467
2.961480740370185,0.004053423721562085,0.006841949260509051
2.971485742871436,0.004045740974594826,0.006828981219528854
2.981490745372686,0.004037898348863039,0.006815743312265271
2.991495747873937,0.004029896154290004,0.006802236061851212
3.0015007503751874,0.00402173470710481,0.0067884600020634385
3.011505752876438,0.004013414329829858,0.006774415677301462
3.0215107553776885,0.004004935351268116,0.006760103642566039
3.0315157578789393,0.003996298106490125,0.006745524463437231
3.04152076038019,0.003987502936820756,0.006730678716052055
3.0515257628814405,0.003978550189825726,0.006715566987081722
3.0615307653826913,0.003969440219297862,0.006700189873708448
3.0715357678839417,0.003960173385243117,0.006684547983601856
3.0815407703851925,0.003950750053866341,0.006668641934894958
3.0915457728864433,0.003941170597556818,0.006652472356159735
3.1015507753876936,0.003931435394873544,0.006636039886382293
3.1115557778889444,0.003921544830530267,0.006619345174937613
3.121560780390195,0.003911499295380287,0.006602388881563888
3.1315657828914456,0.0039012991864010066,0.00658517167633645
3.1415707853926964,0.003890944906678248,0.006567694239641297
3.1515757878939468,0.0038804368653903203,0.006549957262148199
3.1615807903951976,0.003869775477791849,0.006531961444783404
3.171585792896448,0.0038589611651973694,0.006513707498701942
3.1815907953976987,0.003847994354964676,0.006495196145259523
3.1915957978989495,0.0038368754804779318,0.0064764281159840256
3.2016008004002,0.003825604981130546,0.006457404152546595
3.2116058029014507,0.0038141833023078073,0.006438125006732326
3.221610805402701,0.003802610895369283,0.006418591440410562
3.231615807903952,0.003790888217630984,0.006398804225504781
3.2416208104052027,0.003779015732347293,0.006378764143962097
3.251625812906453,0.003766993908692655,0.006358471987722354
3.261630815407704,0.0037548232217430393,0.006337928558686832
3.271635817908954,0.0037425041524571634,0.006317134668686559
3.281640820410205,0.0037300371876574884,0.0062960911394502285
3.291645822911456,0.0037174228200109803,0.006274798802571725
3.301650825412706,0.00370466154800964,0.006253258499477264
3.311655827913957,0.003691753875950804,0.006231471081392137
3.3216608304152073,0.0036787003139172195,0.006209437409307079
3.331665832916458,0.00366550137775688,0.006187158353944237
3.341670835417709,0.0036521575890626464,0.006164634795722764
3.3516758379189593,0.003638669475151631,0.006141867624724028
3.36168084042021,0.00362503756904436,0.006118857740656437
3.3716858429214605,0.0036112624094437142,0.0060956060528198856
3.3816908454227113,0.0035973445407136324,0.006072113480069819
3.391695847923962,0.0035832845128576044,0.00604838095078092
3.4017008504252124,0.0035690828814969383,0.006024409402810434
3.4117058529264632,0.003554740207848794,0.0060001997834610845
3.4217108554277136,0.0035402570587040197,0.005975753049443664
3.4317158579289644,0.00352563400640474,0.005951070166839207
3.441720860430215,0.003510871628821745,0.005926152111060817
3.4517258629314655,0.0034959705093316547,0.005900999866815133
3.4617308654327164,0.003480931236793862,0.005875614428063398
3.4717358679339667,0.003465754405527262,0.005849996797982186
3.4817408704352175,0.0034504406152867707,0.005824147988923768
3.4917458729364683,0.0034349904712396174,0.005798069022376091
3.5017508754377187,0.0034194045839414373,0.005771760928922426
3.5117558779389695,0.0034036835693121376,0.005745224748200628
3.52176088044022,0.003387828048611558,0.005718461528862063
3.5317658829414706,0.0033718386484149244,0.005691472328530156
3.5417708854427215,0.0033557160005880837,0.005664258213758609
3.551775887943972,0.0033394607422625364,0.005636820259989245
3.5617808904452226,0.0033230735158102567,0.005609159551509511
3.571785892946473,0.0033065549688183087,0.005581277181409627
3.5817908954477238,0.0032899057540632525,0.00555317425153939
3.5917958979489746,0.0032731265294853556,0.005524851872464642
3.601800900450225,0.003256217958162582,0.0054963111634233645
3.6118059029514757,0.003239180708284395,0.0054675532522814605
3.621810905452726,0.003222015453125354,0.005438579275488186
3.631815907953977,0.003204722871018498,0.005409390378031223
3.6418209104552277,0.0031873036453285548,0.005379987713391461
3.651825912956478,0.003169758464424921,0.005350372443497384
3.661830915457729,0.0031520880216544672,0.005320545738679171
3.6718359179589792,0.003134293015314139,0.005290508777622447
3.68184092046023,0.0031163741486233583,0.005260262747321697
3.691845922961481,0.003098332129696232,0.005229808843033356
3.701850925462731,0.0030801676715135795,0.0051991482682285945
3.711855927963982,0.0030618814918947396,0.00516828223454573
3.7218609304652324,0.0030434743134692224,0.005137211961742375
3.731865932966483,0.0030249468636481406,0.005105938677647215
3.741870935467734,0.003006299874595465,0.005074463618111494
3.7518759379689843,0.0029875340831991,0.005042788026960182
3.761880940470235,0.00296865023104175,0.005010913155942811
3.7718859429714855,0.0029496490643716234,0.004978840264684017
3.7818909454727363,0.0029305313340729396,0.004946570620633755
3.791895947973987,0.0029112977956362537,0.004914105499017222
3.8019009504752375,0.002891949209128607,0.004881446182784456
3.8119059529764883,0.0028724863391634834,0.004848593962559638
3.8219109554777386,0.0028529099548705978,0.0048155501365900865
3.8319159579789894,0.0028332208298655027,0.004782316010694961
3.8419209604802402,0.0028134197422190112,0.0047488928982136495
3.8519259629814906,0.0027935074744264597,0.004715282119953881
3.8619309654827414,0.0027734848133767727,0.004681485004139516
3.8719359679839918,0.002753352550321375,0.0046475028863580655
3.8819409704852426,0.0027331114808429213,0.004613337109507909
3.891945972986493,0.002712762404823859,0.004578989023745236
3.9019509754877437,0.0026923061264148077,0.004544459986430668
3.9119559779889945,0.002671743454002799,0.004509751362075647
3.921960980490245,0.002651075200179315,0.004474864522288489
3.9319659829914957,0.0026303021817081825,0.004439800845720194
3.941970985492746,0.0026094252194933,0.004404561718009967
3.951975987993997,0.002588445138546191,0.004369148531730449
3.9619809904952477,0.002567362767953401,0.004333562686332691
3.971985992996498,0.002546178940843746,0.004297805588090862
3.981990995497749,0.0025248944943553667,0.004261878650046647
3.991995997998999,0.0025035102696026722,0.004225783291953446
4.00200100050025,0.00248202711164308,0.004189520940220234
4.012006003001501,0.0024604458694436372,0.004153093027855217
4.022011005502751,0.0024387673958474573,0.004116500994409183
4.0320160080040015,0.0024169925475400296,0.004079746285918631
4.042021010505253,0.002395122185015349,0.004042830354848603
4.052026013006503,0.0023731571725419407,0.004005754660035332
4.0620310155077535,0.0023510983781286684,0.0039685206666285324
4.072036018009005,0.0023289466734904597,0.003931129846033541
4.082041020510255,0.0023067029340138514,0.003893583675853167
4.092046023011505,0.0022843680387223905,0.0038558836398292825
4.102051025512757,0.0022619428702418997,0.0038180312277841986
4.112056028014007,0.002239428314765605,0.003780027935561801
4.122061030515257,0.002216825262019104,0.003741875264968416
4.132066033016508,0.0021941346052252128,0.003703574723713479
4.142071035517759,0.0021713572410686655,0.0036651278253499457
4.152076038019009,0.0021484940696606843,0.003626536089214488
4.16208104052026,0.0021255459945033993,0.0035878010403674397
4.172086043021511,0.0021025139224541516,0.003548924209532539
4.182091045522761,0.0020793987636896567,0.0035099071330364417
4.192096048024012,0.0020562014316700327,0.0034707513527479986
4.202101050525263,0.0020329228431026974,0.0034314584160173188
4.212106053026513,0.002009563917906159,0.003392029875614651
4.222111055527764,0.001986125579173645,0.0033524672896689885
4.232116058029014,0.0019626087531366314,0.0033127722216065125
4.242121060530265,0.0019390143691282407,0.003272946240088803
4.252126063031516,0.001915343359546518,0.0032329909189508597
4.262131065532766,0.0018915966598175777,0.00319290783713889
4.272136068034017,0.001867775208358642,0.0031526985786479206
4.282141070535268,0.0018438799465409625,0.003112364732459213
4.292146073036518,0.0018199118186526067,0.003071907892477449
4.302151075537768,0.001795871771861152,0.0030313296574677596
4.31215607803902,0.0017717607561762497,0.002990631630992535
4.32216108054027,0.0017475797244120926,0.0029498154213480707
4.33216608304152,0.0017233296321497436,0.0029088826415009854
4.3421710855427715,0.0016990114376993902,0.0028678349090245025
4.352176088044022,0.0016746261020624711,0.0028266738460345255
4.362181090545272,0.0016501745888936922,0.002785401079125523
4.3721860930465235,0.0016256578644629487,0.002744018239306253
4.382191095547774,0.001601076897617147,0.002702526961935326
4.392196098049024,0.0015764326597419063,0.002660928886656551
4.402201100550275,0.0015517261247231802,0.0026192256573341617
4.412206103051526,0.0015269582689087647,0.002577418921987844
4.422211105552776,0.0015021300710697254,0.002535510332727621
4.4322161080540265,0.0014772425123617053,0.0024935015456885516
4.442221110555278,0.0014522965762861586,0.0024513942209652886
4.452226113056528,0.0014272932486514892,0.0024091900225464854
4.4622311155577785,0.0014022335175340862,0.002366890618249025
4.47223611805903,0.0013771183732392725,0.002324497679652105
4.48224112056028,0.0013519488082621943,0.0022820128820312214
4.4922461230615305,0.0013267258172485672,0.002239437904291908
4.502251125562781,0.001301450396955394,0.0021967744289034304
4.512256128064032,0.0012761235462115628,0.0021540241418322834
4.5222611305652824,0.0012507462658783866,0.0021111887324755745
4.532266133066533,0.0012253195588100383,0.0020682698935942487
4.542271135567784,0.0011998444298139265,0.002025269321246202
4.552276138069034,0.0011743218856109933,0.001982188714719265
4.562281140570285,0.0011487529347959193,0.0019390297764640338
4.572286143071536,0.0011231385877972725,0.001895794212026602
4.582291145572786,0.0010974798568375837,0.0018524837299811693
4.592296148074037,0.001071777755893334,0.0018091000418625066
4.602301150575287,0.0010460333006548945,0.0017656448620983322
4.612306153076538,0.0010202475084863756,0.0017221199079415416
4.622311155577789,0.0009944213983854506,0.0016785268994023916
4.632316158079039,0.0009685559909430496,0.0016348675591804666
4.64232116058029,0.0009426523083030551,0.001591143612596646
4.652326163081541,0.000916711374121904,0.0015473567875249157
4.662331165582791,0.0008907342135281272,0.0015035088143240726
4.672336168084042,0.0008647218530818426,0.0014596014257693512
4.682341170585293,0.0008386753207341955,0.001415636356983961
4.692346173086543,0.0008125956457867226,0.0013716153453704962
4.702351175587793,0.0007864838588506859,0.0013275401305422924
4.712356178089045,0.0007603409918063398,0.0012834124542546728
4.722361180590295,0.000734168077762162,0.0012392340603361316
4.732366183091545,0.000707966151014016,0.0011950066946194028
4.742371185592797,0.0006817362470042832,0.001150732104872478
4.752376188094047,0.0006554794022809519,0.0011064120407295497
4.762381190595297,0.000629196654456637,0.001062048253621841
4.7723861930965485,0.0006028890421675929,0.001017642496708419
4.782391195597799,0.0005765576050326658,0.000973196524806911
4.792396198099049,0.0005502033836122024,0.0009287120943241431
4.8024012006003,0.0005238274193669354,0.000884190963186742
4.812406203101551,0.0004974307546168246,0.0008396348907716614
4.822411205602801,0.00047101443249987344,0.0007950456378366657
