Time (s),Normal Strain,Shear Strain
0,0,0
0.001,1.3194602327673797e-05,2.324763267256812e-05
0.002,2.6388683755040474e-05,4.649434756840465e-05
0.003,3.958172340235717e-05,6.973922694701025e-05
0.004,5.27732004310087e-05,9.298135314034868e-05
0.005,6.596259406406941e-05,0.00011621980858907469
0.006,7.914938360686253e-05,0.0001394536758787578
0.007,9.233304846751628e-05,0.00016268203777610013
0.008,0.00010551306817751606,0.00018590397726514737
0.009000000000000001,0.00011868892241225152,0.00020911857758349077
0.01,0.00013186009101155807,0.0002323249222584595
0.011,0.00014502605400025214,0.0002555220951433014
0.012,0.0001581862916086587,0.0002787091804533511
0.013000000000000001,0.00017134028429313086,0.00030188526280218296
0.014,0.00018448751275656062,0.00032504942723774973
0.015,0.00019762745796888005,0.000348200759278503
0.016,0.00021075960118755127,0.0003713383449494951
0.017,0.0002238834239780458,0.0003944612708184617
0.018000000000000002,0.00023699840823431155,0.00041756862403188226
0.019,0.0002501040361992264,0.000440659492351018
0.02,0.0002631997904850389,0.0004637329641879258
0.021,0.00027628515409379326,0.0004867881286414453
0.022,0.0002893596104377399,0.0005098240755331608
0.023,0.00030242264335972953,0.000532839895443333
0.024,0.00031547373715358983,0.0005558346797468011
0.025,0.00032851237658448483,0.0005788075206488542
0.026000000000000002,0.00034153804690925557,0.0006017575112210693
0.027,0.0003545502338967411,0.0006246837454371154
0.028,0.00036754842384807967,0.0006475853182085214
0.029,0.0003805321036169884,0.0006704613254204083
0.03,0.0003935007606300216,0.000693310863967181
0.031,0.00040645388290680646,0.0007161330317881829
0.032,0.00041939095908025473,0.000738926927903306
0.033,0.00043231147841675077,0.000761691652448561
0.034,0.0004452149308363147,0.0007844263067116021
0.035,0.00045810080693273935,0.0008071299931672075
0.036000000000000004,0.0004709685979937005,0.0008298018155127104
0.037,0.00048381779602084017,0.0008524408787033851
0.038,0.0004966478937498218,0.0008750462889877814
0.039,0.0005094583846703555,0.0008976171539430074
0.04,0.000522248763046195,0.0009201525825099628
0.041,0.0005350185239351025,0.000942651685028514
0.042,0.0005477671632087835,0.0009651135732726187
0.043000000000000003,0.0005604941775727886,0.0009875373604853897
0.044,0.0005731990645863828,0.0010099221614141031
0.045,0.0005858813226823815,0.0010322670923451484
0.046,0.0005985404511869498,0.0010545712711389117
0.047,0.0006111759503393708,0.0010768338172646057
0.048,0.0006237873213117733,0.0010990538518350292
0.049,0.0006363740662288253,0.0011212304976412637
0.05,0.0006489356881873895,0.0011433628791873054
0.051000000000000004,0.00066147169127614,0.0011654501227246277
0.052000000000000005,0.00067398158059514,0.0011874913562866754
0.053,0.0006864648622753792,0.0012094857097232872
0.054,0.0006989210434982719,0.0012314323147350505
0.055,0.0007113496325151118,0.0012533303049075781
0.056,0.0007237501386664857,0.0012751788157457132
0.057,0.0007361220724016439,0.0012969769847076583
0.058,0.0007484649452978266,0.0013187239512390278
0.059000000000000004,0.0007607782700795459,0.0013404188568068192
0.06,0.0007730615606378236,0.0013620608449333084
0.061,0.0007853143320493808,0.0013836490612298615
0.062,0.0007975361005957822,0.001405182653430664
0.063,0.0008097263837825326,0.0014266607714263672
0.064,0.0008218847003581251,0.001448082567297649
0.065,0.0008340105703330392,0.0014694471953486884
0.066,0.0008461035149986914,0.001490753812140552
0.067,0.000858163056946333,0.0015120015765244916
0.068,0.0008701887200858967,0.0015331896496751515
0.069,0.0008821800296647931,0.0015543171951236832
0.07,0.0008941365122866527,0.001575383378790769
0.07100000000000001,0.0009060576959300139,0.0015963873690195485
0.07200000000000001,0.0009179431099669591,0.001617328336608452
0.073,0.000929792285181693,0.0016382054548439353
0.074,0.0009416047537890676,0.0016590178995331193
0.075,0.0009533800494530481,0.001679764849036323
0.076,0.0009651177073051243,0.0017004454842995049
0.077,0.0009768172639626623,0.0017210589888865958
0.078,0.0009884782575471983,0.0017416045490117303
0.079,0.001000100227702672,0.0017620813535713746
0.08,0.001011682715613602,0.0017824885941763468
0.081,0.0010232252640231976,0.0018028254651837295
0.082,0.0010347274172514123,0.0018230911637286788
0.083,0.0010461887212129305,0.001843284889756116
0.084,0.0010576087234350977,0.001863405846052315
0.085,0.0010689869730757797,0.0018834532382763739
0.08600000000000001,0.0010803230209411635,0.0019034262749915737
0.08700000000000001,0.00109161641950349,0.0019233241676966254
0.088,0.0011028667229187206,0.001943146130856794
0.089,0.0011140734870441415,0.001962891381934916
0.09,0.0011252362694558929,0.0019825591414222876
0.091,0.001136354629466439,0.0020021486328694405
0.092,0.0011474281281419652,0.0020216590829167957
0.093,0.0011584563283197032,0.0020410897213251917
0.094,0.0011694387946251947,0.0020604397810062955
0.095,0.0011803750934894742,0.002079708498052883
0.096,0.0011912647931661886,0.0020988951117689994
0.097,0.0012021074637486408,0.0021179988646999864
0.098,0.001212902677186762,0.0021370190026623903
0.099,0.0012236500073040098,0.0021559547747737316
