Time (s),Normal Strain,Shear Strain
0,0,0
0.001,0,7.602604198326331e-05
0.002,0,0.00015204908258856654
0.003,0,0.0002280661205564389
0.004,0,0.0003040741548643835
0.005,0,0.0003800701848453524
0.006,0,0.00045605121030620796
0.007,0,0.0005320142316461653
0.008,0,0.0006079562499752116
0.009000000000000001,0,0.0006838742672324969
0.01,0,0.0007597652863046918
0.011,0,0.00083562631114431
0.012,0,0.0009114543468879859
0.013000000000000001,0,0.0009872463999747066
0.014,0,0.0010629994782639922
0.015,0,0.0011387105911540231
0.016,0,0.0012143767496997002
0.017,0,0.001289994966730645
0.018000000000000002,0,0.0013655622569691286
0.019,0,0.0014410756371479238
0.02,0,0.0015165321261280814
0.021,0,0.0015919287450166183
0.022,0,0.0016672625172841204
0.023,0,0.0017425304688822511
0.024,0,0.0018177296283611603
0.025,0,0.0018928570269867934
0.026000000000000002,0,0.001967909698858092
0.027,0,0.0020428846810240796
0.028,0,0.0021177790136008403
0.029,0,0.0021925897398883624
0.03,0,0.002267313906487268
0.031,0,0.0023419485634154093
0.032,0,0.002416490764224325
0.033,0,0.0024909375661155645
0.034,0,0.0025652860300568615
0.035,0,0.0026395332208981655
0.036000000000000004,0,0.002713676207487513
0.037,0,0.0027877120627867466
0.038,0,0.0028616378639870687
0.039,0,0.00293545069262443
0.04,0,0.0030091476346947436
0.041,0,0.003082725780768925
0.042,0,0.0031561822261077536
0.043000000000000003,0,0.003229514070776545
0.044,0,0.003302718419759635
0.045,0,0.0033757923830746743
0.046,0,0.0034487330758867117
0.047,0,0.0035215376186220897
0.048,0,0.0035942031370821232
0.049,0,0.003666726762556565
0.05,0,0.003739105631936864
0.051000000000000004,0,0.0038113368878291884
0.052000000000000005,0,0.003883417678667236
0.053,0,0.003955345158824804
0.054,0,0.0040271164887281385
0.055,0,0.004098728834968026
0.056,0,0.004170179370411657
0.057,0,0.004241465274314234
0.058,0,0.004312583732430334
0.059000000000000004,0,0.004383531937125003
0.06,0,0.004454307087484603
0.061,0,0.004524906389427386
0.062,0,0.0045953270558137934
0.063,0,0.004665566306556498
0.064,0,0.0047356213687301495
0.065,0,0.004805489476680845
0.066,0,0.0048751678721353185
0.067,0,0.004944653804309823
0.068,0,0.005013944530018738
0.069,0,0.005083037313782855
0.07,0,0.0051519294279373795
0.07100000000000001,0,0.005220618152739604
0.07200000000000001,0,0.005289100776476288
0.073,0,0.005357374595570707
0.074,0,0.00542543691468939
0.075,0,0.005493285046848515
0.076,0,0.0055609163135200024
0.077,0,0.005628328044737245
0.078,0,0.005695517579200523
0.079,0,0.0057624822643820624
0.08,0,0.005829219456630755
0.081,0,0.00589572652127652
0.082,0,0.005962000832734327
0.083,0,0.006028039774607838
0.084,0,0.006093840739792705
0.085,0,0.006159401130579493
0.08600000000000001,0,0.006224718358756228
0.08700000000000001,0,0.0062897898457105845
0.088,0,0.006354613022531676
0.089,0,0.006419185330111481
0.09,0,0.006483504219245858
0.091,0,0.006547567150735196
0.092,0,0.006611371595484655
0.093,0,0.006674915034604004
0.094,0,0.006738194959507074
0.095,0,0.006801208872010778
0.096,0,0.006863954284433752
0.097,0,0.006926428719694548
0.098,0,0.006988629711409437
0.099,0,0.007050554803989769
0.1,0,0.0071122015527389235
0.101,0,0.007173567523948816
0.10200000000000001,0,0.007234650294995978
0.10300000000000001,0,0.007295447454437199
0.10400000000000001,0,0.007355956602104725
0.105,0,0.007416175349201014
0.106,0,0.0074761013183930435
0.107,0,0.00753573214390616
0.108,0,0.007595065471617474
0.109,0,0.007654098959148805
0.11,0,0.007712830275959144
0.111,0,0.00777125710343667
0.112,0,0.007829377134990274
0.113,0,0.007887188076140632
0.114,0,0.007944687644610772
0.115,0,0.008001873570416186
0.116,0,0.008058743595954446
0.117,0,0.008115295476094311
0.11800000000000001,0,0.008171526978264397
0.11900000000000001,0,0.008227435882541273
0.12,0,0.008283019981737132
0.121,0,0.008338277081486916
0.122,0,0.00839320500033494
0.123,0,0.00844780156982102
0.124,0,0.008502064634566075
0.125,0,0.008555992052357225
0.126,0,0.008609581694232354
0.127,0,0.008662831444564157
0.128,0,0.008715739201143673
0.129,0,0.008768302875263265
0.13,0,0.008820520391799081
0.131,0,0.008872389689292976
0.132,0,0.008923908720033905
0.133,0,0.008975075450138745
0.134,0,0.009025887859632604
0.135,0,0.009076343942528563
0.136,0,0.009126441706906858
0.137,0,0.009176179174993537
0.138,0,0.009225554383238521
0.139,0,0.009274565382393135
0.14,0,0.009323210237587051
0.14100000000000001,0,0.009371487028404681
0.14200000000000002,0,0.009419393848960985
0.14300000000000002,0,0.009466928807976718
0.14400000000000002,0,0.00951409002885309
0.145,0,0.009560875649745854
0.146,0,0.009607283823638808
0.147,0,0.00965331271841671
0.148,0,0.009698960516937607
0.149,0,0.009744225417104575
0.15,0,0.009789105631936863
0.151,0,0.009833599389640436
0.152,0,0.009877704933677926
0.153,0,0.009921420522837973
0.154,0,0.009964744431303971
0.155,0,0.0100076749487222
0.156,0,0.010050210380269334
0.157,0,0.010092349046719372
0.158,0,0.010134089284509915
0.159,0,0.010175429445807845
0.16,0,0.010216367898574382
0.161,0,0.010256903026629505
0.162,0,0.010297033229715771
0.163,0,0.010336756923561471
0.164,0,0.010376072539943191
0.165,0,0.010414978526747718
0.166,0,0.010453473348033307
0.167,0,0.010491555484090328
0.168,0,0.010529223431501259
0.169,0,0.010566475703200033
0.17,0,0.010603310828530749
0.171,0,0.010639727353305728
0.17200000000000001,0,0.010675723839862932
0.17300000000000001,0,0.010711298867122706
0.17400000000000002,0,0.010746451030643887
0.17500000000000002,0,0.010781178942679248
0.176,0,0.010815481232230289
0.177,0,0.01084935654510135
0.178,0,0.010882803543953087
0.179,0,0.010915820908355252
0.18,0,0.010948407334838836
0.181,0,0.01098056153694751
0.182,0,0.011012282245288446
0.183,0,0.011043568207582382
0.184,0,0.0110744181887131
0.185,0,0.01110483097077617
0.186,0,0.011134805353127029
0.187,0,0.011164340152428388
0.188,0,0.011193434202696941
0.189,0,0.0112220863553494
0.19,0,0.011250295479247841
0.191,0,0.01127806046074435
0.192,0,0.011305380203725006
0.193,0,0.011332253629653127
0.194,0,0.011358679677611878
0.195,0,0.011384657304346128
0.196,0,0.011410185484303661
0.197,0,0.011435263209675639
0.198,0,0.011459889490436406
0.199,0,0.011484063354382566
0.2,0,0.011507783847171358
0.201,0,0.011531050032358348
0.202,0,0.01155386099143438
0.203,0,0.011576215823861851
0.20400000000000001,0,0.01159811364711025
0.20500000000000002,0,0.011619553596691012
0.20600000000000002,0,0.01164053482619164
0.20700000000000002,0,0.01166105650730912
0.20800000000000002,0,0.011681117829882617
